type,unit,ecoregion,Office,office_label,ecoregion_trend,office_trend,full_office_trend
PFG,cover,Forested Mts,RIO PUERCO FIELD OFFICE,Forested Mts:RIO PUERCO FIELD OFFICE,-0.01038305105368801,0.00385474882306042,-0.00652830223062759
PFG,cover,Forested Mts,ROYAL GORGE FIELD OFFICE,Forested Mts:ROYAL GORGE FIELD OFFICE,-0.01038305105368801,-2.7415314753363924e-5,-0.010410466368441373
PFG,cover,Forested Mts,SALMON FIELD OFFICE,Forested Mts:SALMON FIELD OFFICE,-0.01038305105368801,0.00687997900692063,-0.0035030720467673793
PFG,cover,Forested Mts,SALT LAKE FIELD OFFICE,Forested Mts:SALT LAKE FIELD OFFICE,-0.01038305105368801,-0.00212007015122111,-0.01250312120490912
PFG,cover,Forested Mts,SAN LUIS VALLEY FIELD OFFICE,Forested Mts:SAN LUIS VALLEY FIELD OFFICE,-0.01038305105368801,0.00771382128946363,-0.0026692297642243795
PFG,cover,Forested Mts,SHOSHONE FIELD OFFICE,Forested Mts:SHOSHONE FIELD OFFICE,-0.01038305105368801,0.00396424286054873,-0.0064188081931392795
PFG,cover,Forested Mts,SIERRA FRONT FIELD OFFICE,Forested Mts:SIERRA FRONT FIELD OFFICE,-0.01038305105368801,-0.00655078147496115,-0.01693383252864916
PFG,cover,Forested Mts,SOUTH DAKOTA FIELD OFFICE,Forested Mts:SOUTH DAKOTA FIELD OFFICE,-0.01038305105368801,0.00731913221103638,-0.0030639188426516296
PFG,cover,Forested Mts,SPOKANE BORDER FIELD OFFICE,Forested Mts:SPOKANE BORDER FIELD OFFICE,-0.01038305105368801,-0.00603796678019998,-0.01642101783388799
PFG,cover,Forested Mts,SPOKANE WENATCHEE FIELD OFFICE,Forested Mts:SPOKANE WENATCHEE FIELD OFFICE,-0.01038305105368801,-6.077007168249958e-4,-0.010990751770513006
PFG,cover,Forested Mts,TAOS FIELD OFFICE,Forested Mts:TAOS FIELD OFFICE,-0.01038305105368801,0.00447209553321552,-0.00591095552047249
PFG,cover,Forested Mts,TRES RIOS FIELD OFFICE,Forested Mts:TRES RIOS FIELD OFFICE,-0.01038305105368801,-0.00758904972920057,-0.017972100782888578
PFG,cover,Forested Mts,UNCOMPAHGRE FIELD OFFICE,Forested Mts:UNCOMPAHGRE FIELD OFFICE,-0.01038305105368801,-0.00878550115351276,-0.01916855220720077
PFG,cover,Forested Mts,UPPER SNAKE FIELD OFFICE,Forested Mts:UPPER SNAKE FIELD OFFICE,-0.01038305105368801,0.00199068062165627,-0.00839237043203174
PFG,cover,Forested Mts,VALE BAKER FIELD OFFICE,Forested Mts:VALE BAKER FIELD OFFICE,-0.01038305105368801,0.00545291468875291,-0.004930136364935099
PFG,cover,Forested Mts,VALE MALHEUR FIELD OFFICE,Forested Mts:VALE MALHEUR FIELD OFFICE,-0.01038305105368801,0.01112027177460564,7.372207209176296e-4
PFG,cover,Forested Mts,VERNAL FIELD OFFICE,Forested Mts:VERNAL FIELD OFFICE,-0.01038305105368801,0.00190661077154631,-0.0084764402821417
PFG,cover,Forested Mts,WHITE RIVER FIELD OFFICE,Forested Mts:WHITE RIVER FIELD OFFICE,-0.01038305105368801,-0.00603590747213454,-0.01641895852582255
PFG,cover,Forested Mts,WORLAND FIELD OFFICE,Forested Mts:WORLAND FIELD OFFICE,-0.01038305105368801,0.0065702115081817,-0.0038128395455063096
PFG,cover,Mediterranean California, COAST FIELD OFFICE,Mediterranean California:PALM SPRINGS/S. COAST FIELD OFFICE,-0.04493052242760231,0.01995213986162598,-0.02497838256597633
PFG,cover,Mediterranean California,BAKERSFIELD FIELD OFFICE,Mediterranean California:BAKERSFIELD FIELD OFFICE,-0.04493052242760231,-0.01520634724644598,-0.060136869674048285
PFG,cover,Mediterranean California,BARSTOW FIELD OFFICE,Mediterranean California:BARSTOW FIELD OFFICE,-0.04493052242760231,0.01001607850985164,-0.03491444391775067
PFG,cover,Mediterranean California,CENTRAL COAST FIELD OFFICE,Mediterranean California:CENTRAL COAST FIELD OFFICE,-0.04493052242760231,-0.0069005877289978,-0.05183111015660011
PFG,cover,Mediterranean California,MOTHER LODE FIELD OFFICE,Mediterranean California:MOTHER LODE FIELD OFFICE,-0.04493052242760231,-0.02264490694303282,-0.06757542937063513
PFG,cover,Mediterranean California,REDDING FIELD OFFICE,Mediterranean California:REDDING FIELD OFFICE,-0.04493052242760231,0.01393796680757828,-0.03099255562002403
PFG,cover,Mediterranean California,UKIAH FIELD OFFICE,Mediterranean California:UKIAH FIELD OFFICE,-0.04493052242760231,8.45656738691001e-4,-0.044084865688911304
PFG,cover,N Great Plains,BILLINGS FIELD OFFICE,N Great Plains:BILLINGS FIELD OFFICE,-0.00339443260778761,-0.0010040216553861,-0.00439845426317371
PFG,cover,N Great Plains,BUFFALO FIELD OFFICE,N Great Plains:BUFFALO FIELD OFFICE,-0.00339443260778761,-0.0019458532637303,-0.00534028587151791
PFG,cover,N Great Plains,BUTTE FIELD OFFICE,N Great Plains:BUTTE FIELD OFFICE,-0.00339443260778761,-0.00250927831717917,-0.00590371092496678
PFG,cover,N Great Plains,CASPER FIELD OFFICE,N Great Plains:CASPER FIELD OFFICE,-0.00339443260778761,-0.00220058687965878,-0.00559501948744639
PFG,cover,N Great Plains,GLASGOW FIELD OFFICE,N Great Plains:GLASGOW FIELD OFFICE,-0.00339443260778761,0.00271656976697202,-6.778628408155899e-4
PFG,cover,N Great Plains,HAVRE FIELD OFFICE,N Great Plains:HAVRE FIELD OFFICE,-0.00339443260778761,0.00145970657326398,-0.00193472603452363
PFG,cover,N Great Plains,LEWISTOWN FIELD OFFICE,N Great Plains:LEWISTOWN FIELD OFFICE,-0.00339443260778761,-0.00150865544411656,-0.00490308805190417
PFG,cover,N Great Plains,MALTA FIELD OFFICE,N Great Plains:MALTA FIELD OFFICE,-0.00339443260778761,0.00276223566134598,-6.321969464416297e-4
PFG,cover,N Great Plains,MILES CITY FIELD OFFICE,N Great Plains:MILES CITY FIELD OFFICE,-0.00339443260778761,0.00155002181590885,-0.00184441079187876
PFG,cover,N Great Plains,NEWCASTLE FIELD OFFICE,N Great Plains:NEWCASTLE FIELD OFFICE,-0.00339443260778761,4.7279838065081097e-4,-0.002921634227136799
PFG,cover,N Great Plains,SOUTH DAKOTA FIELD OFFICE,N Great Plains:SOUTH DAKOTA FIELD OFFICE,-0.00339443260778761,0.0024160698273726,-9.7836278041501e-4
PFG,cover,N Great Plains,UPPER MISSOURI RIVER BREAKS NM FIELD OFFICE,N Great Plains:UPPER MISSOURI RIVER BREAKS NM FIELD OFFICE,-0.00339443260778761,-0.00220900701861246,-0.00560343962640007
PFG,cover,S Great Plains,CARLSBAD FIELD OFFICE,S Great Plains:CARLSBAD FIELD OFFICE,-0.00944247635421532,-0.00995422491147736,-0.01939670126569268
PFG,cover,S Great Plains,CASPER FIELD OFFICE,S Great Plains:CASPER FIELD OFFICE,-0.00944247635421532,0.00631616015366861,-0.00312631620054671
PFG,cover,S Great Plains,NEWCASTLE FIELD OFFICE,S Great Plains:NEWCASTLE FIELD OFFICE,-0.00944247635421532,0.00922824374376631,-2.1423261044901075e-4
PFG,cover,S Great Plains,RAWLINS FIELD OFFICE,S Great Plains:RAWLINS FIELD OFFICE,-0.00944247635421532,0.00901077782659985,-4.3169852761546987e-4
PFG,cover,S Great Plains,RIO PUERCO FIELD OFFICE,S Great Plains:RIO PUERCO FIELD OFFICE,-0.00944247635421532,-4.763083133195109e-4,-0.009918784667534831
PFG,cover,S Great Plains,ROSWELL FIELD OFFICE,S Great Plains:ROSWELL FIELD OFFICE,-0.00944247635421532,-0.00740254752398441,-0.01684502387819973
PFG,cover,S Great Plains,ROYAL GORGE FIELD OFFICE,S Great Plains:ROYAL GORGE FIELD OFFICE,-0.00944247635421532,0.0063390935760148,-0.0031033827782005205
PFG,cover,S Great Plains,SOCORRO FIELD OFFICE,S Great Plains:SOCORRO FIELD OFFICE,-0.00944247635421532,-0.00973839191594868,-0.019180868270164
PFG,cover,S Great Plains,TAOS FIELD OFFICE,S Great Plains:TAOS FIELD OFFICE,-0.00944247635421532,-0.00332280258564598,-0.012765278939861301
PFG,cover,W Cold Deserts, GEORGE FIELD OFFICE,W Cold Deserts:ST. GEORGE FIELD OFFICE,-0.00720778559751919,-0.00772605827595627,-0.01493384387347546
PFG,cover,W Cold Deserts,APPLEGATE FIELD OFFICE,W Cold Deserts:APPLEGATE FIELD OFFICE,-0.00720778559751919,-3.703669115456899e-4,-0.00757815250906488
PFG,cover,W Cold Deserts,BASIN AND RANGE NM FIELD OFFICE,W Cold Deserts:BASIN AND RANGE NM FIELD OFFICE,-0.00720778559751919,-0.01387810921777086,-0.02108589481529005
PFG,cover,W Cold Deserts,BISHOP FIELD OFFICE,W Cold Deserts:BISHOP FIELD OFFICE,-0.00720778559751919,-0.00665112571091464,-0.013858911308433829
PFG,cover,W Cold Deserts,BLACK ROCK FIELD OFFICE,W Cold Deserts:BLACK ROCK FIELD OFFICE,-0.00720778559751919,4.777242051909668e-4,-0.006730061392328223
PFG,cover,W Cold Deserts,BRISTLECONE FIELD OFFICE,W Cold Deserts:BRISTLECONE FIELD OFFICE,-0.00720778559751919,-1.0423158119290434e-4,-0.007312017178712094
PFG,cover,W Cold Deserts,BRUNEAU FIELD OFFICE,W Cold Deserts:BRUNEAU FIELD OFFICE,-0.00720778559751919,0.00760157539344705,3.9378979592786037e-4
PFG,cover,W Cold Deserts,BURLEY FIELD OFFICE,W Cold Deserts:BURLEY FIELD OFFICE,-0.00720778559751919,0.00313803756240007,-0.00406974803511912
PFG,cover,W Cold Deserts,BURNS ANDREWS FIELD OFFICE,W Cold Deserts:BURNS ANDREWS FIELD OFFICE,-0.00720778559751919,0.00531662525440785,-0.00189116034311134
PFG,cover,W Cold Deserts,BURNS THREE RIVERS FIELD OFFICE,W Cold Deserts:BURNS THREE RIVERS FIELD OFFICE,-0.00720778559751919,0.00825271657034477,0.00104493097282558
PFG,cover,W Cold Deserts,CALIENTE FIELD OFFICE,W Cold Deserts:CALIENTE FIELD OFFICE,-0.00720778559751919,-0.01715599496876232,-0.02436378056628151
PFG,cover,W Cold Deserts,CEDAR CITY FIELD OFFICE,W Cold Deserts:CEDAR CITY FIELD OFFICE,-0.00720778559751919,-1.5976698983222615e-4,-0.007367552587351416
PFG,cover,W Cold Deserts,COTTONWOOD FIELD OFFICE,W Cold Deserts:COTTONWOOD FIELD OFFICE,-0.00720778559751919,0.00368475767050475,-0.00352302792701444
PFG,cover,W Cold Deserts,EAGLE LAKE FIELD OFFICE,W Cold Deserts:EAGLE LAKE FIELD OFFICE,-0.00720778559751919,-4.702893109047098e-4,-0.0076780749084238995
PFG,cover,W Cold Deserts,FILLMORE FIELD OFFICE,W Cold Deserts:FILLMORE FIELD OFFICE,-0.00720778559751919,5.028076979290809e-4,-0.006704977899590109
PFG,cover,W Cold Deserts,FOUR RIVERS FIELD OFFICE,W Cold Deserts:FOUR RIVERS FIELD OFFICE,-0.00720778559751919,-0.00435406922973817,-0.01156185482725736
PFG,cover,W Cold Deserts,HUMBOLDT RIVER FIELD OFFICE,W Cold Deserts:HUMBOLDT RIVER FIELD OFFICE,-0.00720778559751919,-4.118312595677872e-4,-0.007619616857086977
PFG,cover,W Cold Deserts,JARBIDGE FIELD OFFICE,W Cold Deserts:JARBIDGE FIELD OFFICE,-0.00720778559751919,0.0099220572734293,0.00271427167591011
PFG,cover,W Cold Deserts,LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,W Cold Deserts:LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,-0.00720778559751919,0.00365448637890798,-0.00355329921861121
PFG,cover,W Cold Deserts,MOUNT LEWIS FIELD OFFICE,W Cold Deserts:MOUNT LEWIS FIELD OFFICE,-0.00720778559751919,4.905024453485717e-4,-0.006717283152170618
PFG,cover,W Cold Deserts,OWYHEE FIELD OFFICE,W Cold Deserts:OWYHEE FIELD OFFICE,-0.00720778559751919,0.0045156684510708,-0.00269211714644839
PFG,cover,W Cold Deserts,POCATELLO FIELD OFFICE,W Cold Deserts:POCATELLO FIELD OFFICE,-0.00720778559751919,-9.31588360190948e-4,-0.008139373957710139
PFG,cover,W Cold Deserts,PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,W Cold Deserts:PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,-0.00720778559751919,0.00155589112940153,-0.00565189446811766
PFG,cover,W Cold Deserts,PRINEVILLE DESCHUTES FIELD OFFICE,W Cold Deserts:PRINEVILLE DESCHUTES FIELD OFFICE,-0.00720778559751919,0.00126513314294951,-0.00594265245456968
PFG,cover,W Cold Deserts,RICHFIELD FIELD OFFICE,W Cold Deserts:RICHFIELD FIELD OFFICE,-0.00720778559751919,-0.00550283374731599,-0.01271061934483518
PFG,cover,W Cold Deserts,RIDGECREST FIELD OFFICE,W Cold Deserts:RIDGECREST FIELD OFFICE,-0.00720778559751919,-0.01131748844631549,-0.01852527404383468
PFG,cover,W Cold Deserts,SALT LAKE FIELD OFFICE,W Cold Deserts:SALT LAKE FIELD OFFICE,-0.00720778559751919,0.00267590941208359,-0.0045318761854356
PFG,cover,W Cold Deserts,SHOSHONE FIELD OFFICE,W Cold Deserts:SHOSHONE FIELD OFFICE,-0.00720778559751919,-0.00216299140386759,-0.00937077700138678
PFG,cover,W Cold Deserts,SIERRA FRONT FIELD OFFICE,W Cold Deserts:SIERRA FRONT FIELD OFFICE,-0.00720778559751919,-9.711092824008088e-4,-0.008178894879919999
PFG,cover,W Cold Deserts,SPOKANE BORDER FIELD OFFICE,W Cold Deserts:SPOKANE BORDER FIELD OFFICE,-0.00720778559751919,7.537939560785154e-4,-0.006453991641440674
PFG,cover,W Cold Deserts,SPOKANE WENATCHEE FIELD OFFICE,W Cold Deserts:SPOKANE WENATCHEE FIELD OFFICE,-0.00720778559751919,0.00435944908009107,-0.0028483365174281202
PFG,cover,W Cold Deserts,STILLWATER FIELD OFFICE,W Cold Deserts:STILLWATER FIELD OFFICE,-0.00720778559751919,-0.0013625605424568,-0.00857034613997599
PFG,cover,W Cold Deserts,TONOPAH FIELD OFFICE,W Cold Deserts:TONOPAH FIELD OFFICE,-0.00720778559751919,-0.00135476353124185,-0.00856254912876104
PFG,cover,W Cold Deserts,TUSCARORA FIELD OFFICE,W Cold Deserts:TUSCARORA FIELD OFFICE,-0.00720778559751919,0.0053384506397942,-0.0018693349577249899
PFG,cover,W Cold Deserts,UPPER SNAKE FIELD OFFICE,W Cold Deserts:UPPER SNAKE FIELD OFFICE,-0.00720778559751919,-0.00136843663795291,-0.0085762222354721
PFG,cover,W Cold Deserts,VALE BAKER FIELD OFFICE,W Cold Deserts:VALE BAKER FIELD OFFICE,-0.00720778559751919,0.0017850552694023,-0.00542273032811689
PFG,cover,W Cold Deserts,VALE MALHEUR FIELD OFFICE,W Cold Deserts:VALE MALHEUR FIELD OFFICE,-0.00720778559751919,0.00626912729937416,-9.386582981450297e-4
PFG,cover,W Cold Deserts,WELLS FIELD OFFICE,W Cold Deserts:WELLS FIELD OFFICE,-0.00720778559751919,0.00469384660937758,-0.0025139389881416096
PFG,cover,Warm Deserts, GEORGE FIELD OFFICE,Warm Deserts:ST. GEORGE FIELD OFFICE,-0.02245207518388216,0.01367632035816046,-0.008775754825721701
PFG,cover,Warm Deserts,ARIZONA STRIP FIELD OFFICE,Warm Deserts:ARIZONA STRIP FIELD OFFICE,-0.02245207518388216,0.01470586731331247,-0.007746207870569691
PFG,cover,Warm Deserts,BARSTOW FIELD OFFICE,Warm Deserts:BARSTOW FIELD OFFICE,-0.02245207518388216,-0.01888876423902914,-0.0413408394229113
PFG,cover,Warm Deserts,CALIENTE FIELD OFFICE,Warm Deserts:CALIENTE FIELD OFFICE,-0.02245207518388216,0.0040407637281501,-0.018411311455732063
PFG,cover,Warm Deserts,CARLSBAD FIELD OFFICE,Warm Deserts:CARLSBAD FIELD OFFICE,-0.02245207518388216,0.00732843651272245,-0.015123638671159711
PFG,cover,Warm Deserts,GRAND CANYON-PARASHANT NM FIELD OFFICE,Warm Deserts:GRAND CANYON-PARASHANT NM FIELD OFFICE,-0.02245207518388216,0.00642653598086497,-0.01602553920301719
PFG,cover,Warm Deserts,HASSAYAMPA FIELD OFFICE,Warm Deserts:HASSAYAMPA FIELD OFFICE,-0.02245207518388216,-3.6330960310433294e-4,-0.022815384786986494
PFG,cover,Warm Deserts,KINGMAN FIELD OFFICE,Warm Deserts:KINGMAN FIELD OFFICE,-0.02245207518388216,0.00890132014363302,-0.013550755040249142
PFG,cover,Warm Deserts,LAKE HAVASU FIELD OFFICE,Warm Deserts:LAKE HAVASU FIELD OFFICE,-0.02245207518388216,-0.00119354241617626,-0.02364561760005842
PFG,cover,Warm Deserts,LAS CRUCES DISTRICT FIELD OFFICE,Warm Deserts:LAS CRUCES DISTRICT FIELD OFFICE,-0.02245207518388216,0.00306140194695592,-0.01939067323692624
PFG,cover,Warm Deserts,LAS VEGAS FIELD OFFICE,Warm Deserts:LAS VEGAS FIELD OFFICE,-0.02245207518388216,-0.00245163621966613,-0.02490371140354829
PFG,cover,Warm Deserts,LOWER SONORAN FIELD OFFICE,Warm Deserts:LOWER SONORAN FIELD OFFICE,-0.02245207518388216,-0.01130413319674587,-0.03375620838062803
PFG,cover,Warm Deserts,NEEDLES FIELD OFFICE,Warm Deserts:NEEDLES FIELD OFFICE,-0.02245207518388216,-0.00935266566480302,-0.03180474084868518
PFG,cover,Warm Deserts,RIDGECREST FIELD OFFICE,Warm Deserts:RIDGECREST FIELD OFFICE,-0.02245207518388216,-0.01540102961934142,-0.03785310480322358
PFG,cover,Warm Deserts,ROSWELL FIELD OFFICE,Warm Deserts:ROSWELL FIELD OFFICE,-0.02245207518388216,0.00489083920968911,-0.01756123597419305
PFG,cover,Warm Deserts,SAFFORD FIELD OFFICE,Warm Deserts:SAFFORD FIELD OFFICE,-0.02245207518388216,0.00413714766707563,-0.01831492751680653
PFG,cover,Warm Deserts,SOCORRO FIELD OFFICE,Warm Deserts:SOCORRO FIELD OFFICE,-0.02245207518388216,-0.0018160815683134,-0.024268156752195562
PFG,cover,Warm Deserts,TUCSON FIELD OFFICE,Warm Deserts:TUCSON FIELD OFFICE,-0.02245207518388216,-0.00314274193651772,-0.02559481712039988
PFG,cover,Warm Deserts,YUMA FIELD OFFICE,Warm Deserts:YUMA FIELD OFFICE,-0.02245207518388216,-0.00325472843128433,-0.02570680361516649
PFG,NPP,AZ/NM Highlands,CARLSBAD FIELD OFFICE,AZ/NM Highlands:CARLSBAD FIELD OFFICE,-0.00362536756442748,8.498660799478369e-4,-0.002775501484479643
PFG,NPP,AZ/NM Highlands,HASSAYAMPA FIELD OFFICE,AZ/NM Highlands:HASSAYAMPA FIELD OFFICE,-0.00362536756442748,-0.00600915522206501,-0.00963452278649249
PFG,NPP,AZ/NM Highlands,KINGMAN FIELD OFFICE,AZ/NM Highlands:KINGMAN FIELD OFFICE,-0.00362536756442748,-0.00700015724106447,-0.01062552480549195
PFG,NPP,AZ/NM Highlands,LAS CRUCES DISTRICT FIELD OFFICE,AZ/NM Highlands:LAS CRUCES DISTRICT FIELD OFFICE,-0.00362536756442748,0.00230924323789106,-0.00131612432653642
PFG,NPP,AZ/NM Highlands,LOWER SONORAN FIELD OFFICE,AZ/NM Highlands:LOWER SONORAN FIELD OFFICE,-0.00362536756442748,-0.00872110553411235,-0.01234647309853983
PFG,NPP,AZ/NM Highlands,RIO PUERCO FIELD OFFICE,AZ/NM Highlands:RIO PUERCO FIELD OFFICE,-0.00362536756442748,0.00442220708702514,7.968395225976597e-4
PFG,NPP,AZ/NM Highlands,ROSWELL FIELD OFFICE,AZ/NM Highlands:ROSWELL FIELD OFFICE,-0.00362536756442748,0.00143980777199679,-0.0021855597924306898
PFG,NPP,AZ/NM Highlands,SAFFORD FIELD OFFICE,AZ/NM Highlands:SAFFORD FIELD OFFICE,-0.00362536756442748,-6.663826935776977e-4,-0.0042917502580051775
PFG,NPP,AZ/NM Highlands,SOCORRO FIELD OFFICE,AZ/NM Highlands:SOCORRO FIELD OFFICE,-0.00362536756442748,0.01246657189259681,0.00884120432816933
PFG,NPP,AZ/NM Highlands,TUCSON FIELD OFFICE,AZ/NM Highlands:TUCSON FIELD OFFICE,-0.00362536756442748,9.091072053368216e-4,-0.0027162603590906585
PFG,NPP,E Cold Deserts, GEORGE FIELD OFFICE,E Cold Deserts:ST. GEORGE FIELD OFFICE,-0.00860653293592729,-0.01923087723838944,-0.02783741017431673
PFG,NPP,E Cold Deserts,ARIZONA STRIP FIELD OFFICE,E Cold Deserts:ARIZONA STRIP FIELD OFFICE,-0.00860653293592729,0.00289605224313317,-0.005710480692794121
PFG,NPP,E Cold Deserts,BILLINGS FIELD OFFICE,E Cold Deserts:BILLINGS FIELD OFFICE,-0.00860653293592729,0.01213788028278257,0.0035313473468552795
PFG,NPP,E Cold Deserts,BUFFALO FIELD OFFICE,E Cold Deserts:BUFFALO FIELD OFFICE,-0.00860653293592729,0.00523883202451305,-0.0033677009114142405
PFG,NPP,E Cold Deserts,CASPER FIELD OFFICE,E Cold Deserts:CASPER FIELD OFFICE,-0.00860653293592729,0.00821422092374632,-3.9231201218097034e-4
PFG,NPP,E Cold Deserts,CODY FIELD OFFICE,E Cold Deserts:CODY FIELD OFFICE,-0.00860653293592729,0.0142014821049563,0.00559494916902901
PFG,NPP,E Cold Deserts,COLORADO RIVER VALLEY FIELD OFFICE,E Cold Deserts:COLORADO RIVER VALLEY FIELD OFFICE,-0.00860653293592729,-0.01876183281019082,-0.02736836574611811
PFG,NPP,E Cold Deserts,FARMINGTON FIELD OFFICE,E Cold Deserts:FARMINGTON FIELD OFFICE,-0.00860653293592729,0.00121624912249979,-0.007390283813427501
PFG,NPP,E Cold Deserts,GRAND CANYON-PARASHANT NM FIELD OFFICE,E Cold Deserts:GRAND CANYON-PARASHANT NM FIELD OFFICE,-0.00860653293592729,-0.0068376696874184,-0.015444202623345692
PFG,NPP,E Cold Deserts,GRAND JUNCTION FIELD OFFICE,E Cold Deserts:GRAND JUNCTION FIELD OFFICE,-0.00860653293592729,-0.01489114891050403,-0.02349768184643132
PFG,NPP,E Cold Deserts,GUNNISON FIELD OFFICE,E Cold Deserts:GUNNISON FIELD OFFICE,-0.00860653293592729,-0.01309107648120522,-0.02169760941713251
PFG,NPP,E Cold Deserts,HASSAYAMPA FIELD OFFICE,E Cold Deserts:HASSAYAMPA FIELD OFFICE,-0.00860653293592729,0.01889282633491992,0.010286293398992629
PFG,NPP,E Cold Deserts,KANAB FIELD OFFICE,E Cold Deserts:KANAB FIELD OFFICE,-0.00860653293592729,-0.0231274484426332,-0.03173398137856049
PFG,NPP,E Cold Deserts,KEMMERER FIELD OFFICE,E Cold Deserts:KEMMERER FIELD OFFICE,-0.00860653293592729,0.01208462342360334,0.0034780904876760502
PFG,NPP,E Cold Deserts,KINGMAN FIELD OFFICE,E Cold Deserts:KINGMAN FIELD OFFICE,-0.00860653293592729,0.00468504842619943,-0.003921484509727861
PFG,NPP,E Cold Deserts,KREMMLING FIELD OFFICE,E Cold Deserts:KREMMLING FIELD OFFICE,-0.00860653293592729,0.01462929172739045,0.00602275879146316
PFG,NPP,E Cold Deserts,LANDER FIELD OFFICE,E Cold Deserts:LANDER FIELD OFFICE,-0.00860653293592729,0.00964197104473676,0.0010354381088094698
PFG,NPP,E Cold Deserts,LITTLE SNAKE FIELD OFFICE,E Cold Deserts:LITTLE SNAKE FIELD OFFICE,-0.00860653293592729,0.00546802928785889,-0.003138503648068401
PFG,NPP,E Cold Deserts,MOAB FIELD OFFICE,E Cold Deserts:MOAB FIELD OFFICE,-0.00860653293592729,-0.01878834082077829,-0.02739487375670558
PFG,NPP,E Cold Deserts,MONTICELLO FIELD OFFICE,E Cold Deserts:MONTICELLO FIELD OFFICE,-0.00860653293592729,-0.02143021290746987,-0.03003674584339716
PFG,NPP,E Cold Deserts,PINEDALE FIELD OFFICE,E Cold Deserts:PINEDALE FIELD OFFICE,-0.00860653293592729,0.01168962394540619,0.0030830910094789
PFG,NPP,E Cold Deserts,POCATELLO FIELD OFFICE,E Cold Deserts:POCATELLO FIELD OFFICE,-0.00860653293592729,0.01089472497423583,0.00228819203830854
PFG,NPP,E Cold Deserts,PRICE FIELD OFFICE,E Cold Deserts:PRICE FIELD OFFICE,-0.00860653293592729,-0.00471494536002616,-0.01332147829595345
PFG,NPP,E Cold Deserts,RAWLINS FIELD OFFICE,E Cold Deserts:RAWLINS FIELD OFFICE,-0.00860653293592729,0.01230001475532176,0.003693481819394469
PFG,NPP,E Cold Deserts,RICHFIELD FIELD OFFICE,E Cold Deserts:RICHFIELD FIELD OFFICE,-0.00860653293592729,-0.01439855371978987,-0.023005086655717162
PFG,NPP,E Cold Deserts,RIO PUERCO FIELD OFFICE,E Cold Deserts:RIO PUERCO FIELD OFFICE,-0.00860653293592729,0.00490214052082118,-0.003704392415106111
PFG,NPP,E Cold Deserts,ROCK SPRINGS FIELD OFFICE,E Cold Deserts:ROCK SPRINGS FIELD OFFICE,-0.00860653293592729,0.0102330607815196,0.0016265278455923089
PFG,NPP,E Cold Deserts,SAFFORD FIELD OFFICE,E Cold Deserts:SAFFORD FIELD OFFICE,-0.00860653293592729,0.01322334299414342,0.004616810058216129
PFG,NPP,E Cold Deserts,SALT LAKE FIELD OFFICE,E Cold Deserts:SALT LAKE FIELD OFFICE,-0.00860653293592729,0.0110972261755923,0.0024906932396650087
PFG,NPP,E Cold Deserts,SAN LUIS VALLEY FIELD OFFICE,E Cold Deserts:SAN LUIS VALLEY FIELD OFFICE,-0.00860653293592729,-0.00118260191266769,-0.00978913484859498
PFG,NPP,E Cold Deserts,SOCORRO FIELD OFFICE,E Cold Deserts:SOCORRO FIELD OFFICE,-0.00860653293592729,0.0117578866247604,0.0031513536888331094
PFG,NPP,E Cold Deserts,TAOS FIELD OFFICE,E Cold Deserts:TAOS FIELD OFFICE,-0.00860653293592729,-1.784361873691852e-4,-0.008784969123296476
PFG,NPP,E Cold Deserts,TRES RIOS FIELD OFFICE,E Cold Deserts:TRES RIOS FIELD OFFICE,-0.00860653293592729,-0.01684362676635097,-0.02545015970227826
PFG,NPP,E Cold Deserts,UNCOMPAHGRE FIELD OFFICE,E Cold Deserts:UNCOMPAHGRE FIELD OFFICE,-0.00860653293592729,-0.01382173754458449,-0.02242827048051178
PFG,NPP,E Cold Deserts,VERNAL FIELD OFFICE,E Cold Deserts:VERNAL FIELD OFFICE,-0.00860653293592729,-3.4918080323564313e-4,-0.008955713739162935
PFG,NPP,E Cold Deserts,WHITE RIVER FIELD OFFICE,E Cold Deserts:WHITE RIVER FIELD OFFICE,-0.00860653293592729,-0.01671148103922869,-0.02531801397515598
PFG,NPP,E Cold Deserts,WORLAND FIELD OFFICE,E Cold Deserts:WORLAND FIELD OFFICE,-0.00860653293592729,0.00895464431121951,3.481113752922191e-4
PFG,NPP,Forested Mts, GEORGE FIELD OFFICE,Forested Mts:ST. GEORGE FIELD OFFICE,-0.00984506236674118,-0.00930047860419042,-0.0191455409709316
PFG,NPP,Forested Mts,APPLEGATE FIELD OFFICE,Forested Mts:APPLEGATE FIELD OFFICE,-0.00984506236674118,-0.00521418051482856,-0.015059242881569741
PFG,NPP,Forested Mts,ARCATA FIELD OFFICE,Forested Mts:ARCATA FIELD OFFICE,-0.00984506236674118,-0.01013822601739773,-0.01998328838413891
PFG,NPP,Forested Mts,BAKERSFIELD FIELD OFFICE,Forested Mts:BAKERSFIELD FIELD OFFICE,-0.00984506236674118,-0.04555843090318461,-0.05540349326992579
